title,imdb_id,tmdb_id,original_title,adult,belongs_to_collection,poster_path,budget,genres,homepage,overview,popularity,production_companies,production_countries,release_date,spoken_languages,status,vote_average,vote_count,movie_id,original_language
This Boy’s Life,tt0108330,8092.0,This Boy’s Life,False,,/xs8ebrGRGu6Y9ebu2dJFdm9yaZP.jpg,0.0,,,"In 1957, a son and mother flee the East and an abusive boyfriend to find a new life, and end up in Seattle, where the mother meets a polite garage mechanic. The boy continually gets into trouble by hanging out with the wrong crowd. The mom marries the mechanic, but they soon find out that he's an abusive and unreasoning alcoholic, and they struggle to maintain hope in an impossible situation as the boy grows up with plans to escape the small town by any means possible. Based on a true story by Tobias Wolff.",9.665142,,,1993-04-09,,Released,7.0,192.0,this+boys+life+1993,en
This Is It,tt1477715,13576.0,Michael Jackson's This Is It,False,,/4ZgT8FRJxxpG0mgOIPeCgjzAsBR.jpg,60000000.0,,http://www.thisisit-movie.com,"A compilation of interviews, rehearsals and backstage footage of Michael Jackson as he prepared for his series of sold-out shows in London.",7.015456,,,2009-10-28,,Released,6.7,253.0,this+is+it+2009,en
This Is Not a Film,tt1667905,83552.0,??? ???? ????,False,,/A1pQxR3HJouQAYZqg1UA9q85Tq.jpg,0.0,,,"It's been months since Jafar Panahi, stuck in jail, has been awaiting a verdict by the appeals court. By depicting a day in his life, Panahi and Mojtaba Mirtahmasb try to portray the deprivations looming in contemporary Iranian cinema.",1.617378,,,2011-09-27,,Released,6.9,22.0,this+is+not+a+film+2011,fa
This Man Must Die,tt0064861,2527.0,Que la bête meure,False,,/4DDKrw026807hroHDRLJMir8uje.jpg,0.0,,,"When his young son is killed in a hit and run accident, Charles Thenier resolves to hunt down and murder the killer. By chance, Thenier makes the acquaintance of an actress, Helène Lanson, who was in the car at the time of the accident. He then meets Helène’s brother-in-law, Paul Decourt, a truly horrible individual.",2.043639,,,1969-09-04,,Released,7.5,22.0,this+man+must+die+1969,fr
This Night I'll Possess Your Corpse,tt0060380,30914.0,Esta Noite Encarnarei no Teu Cadáver,False,,/1Y9DEBhYyF19zG8FlWW5Hgq3fRq.jpg,0.0,,,"Coffin Joe is still looking for the perfect woman to give birth to a son of his, and, cleared of the past crimes in the first film (At Midnight I'll Take Your Soul), keeps terrorizing the people in his small town with his iconoclast and sadistic practices.",1.415683,,,1967-03-13,,Released,6.5,14.0,this+night+ill+possess+your+corpse+1967,pt
This Special Friendship,tt0057842,66956.0,Les amitiés particulières,False,,/rP8X8MPyppMNMz4vISHcvJVvDoE.jpg,0.0,,,A tale of the tender relationship between a twelve-year-old boy and the upperclassman who is the object of his desire. All set in the rigid atmosphere of a Jesuit-run school.,0.341223,,,1964-09-04,,Released,6.8,7.0,this+special+friendship+1964,fr
Thomas in Love,tt0262826,21596.0,Thomas est amoureux,False,,/qVccotuipIGvZcUCU53DxEtFMKw.jpg,0.0,,,"Thomas Thomas is agoraphobic, has a computer-generated girlfriend, and hasn't left his home in years. Can a prostitute convince him to leave cyberspace and his home for the real world?",0.369046,,,2000-09-03,,Released,6.0,2.0,thomas+in+love+2000,en
Thomas Pynchon: A Journey Into the Mind of P.,tt0304820,251281.0,Thomas Pynchon: A Journey Into the Mind of P.,False,,/6aqHZkQetgowxJ5QhmFKpfKIzdk.jpg,0.0,,,"Thomas Pynchon is a best - selling American author, who, very much unlike the vast majority his peers, has eschewed the lime light with almost fanatical determination for the past four decades. This very well made movie pieces together testimonies and evidence and investigates Pynchon's background and (speculative) motivations, not just for his persistent hiding, but especially for his writing. It left me with a lot of admiration for the person Thomas Pynchon, who is happy to have his books read and get on with his life, rather than cheapen himself on the media circuit. The sound track is aptly provided by ""The Residents"", an American underground band who for the past 30 years have only appeared masked on stage and whose members are unknown. Seems that Pynchon is in good company.",0.002844,,,2003-05-02,,Released,0.0,0.0,thomas+pynchon+a+journey+into+the+mind+of+p.+2003,en
Thomasine & Bushrod,tt0072278,95966.0,Thomasine & Bushrod,False,,/6um3WKHQnRlxRr9y4LQYPGTSbuQ.jpg,0.0,,,"A rare blaxploitation classic starring Vonette McGee &amp; Max Julien, Thomasine &amp; Bushrod was intended as a counterpart to Bonnie and Clyde. This pair of thieves, who operate in the American south between 1911 and 1915, pattern themselves after Robin Hood and hold the White Establishment as (a 'modern-day') Sheriff of Nottingham. Here's the clincher-- Thomasine and Bushrod steal from rich, white capitalists, then give to Mexicans, Native Americans and poor whites.",0.003241,,,1974-04-10,,Released,0.0,0.0,thomasine++bushrod+1974,en
Thor: The Dark World,tt1981115,76338.0,Thor: The Dark World,False,,/bnX5PqAdQZRXSw3aX3DutDcdso5.jpg,170000000.0,,http://marvel.com/thor,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",34.905445,,,2013-10-29,,Released,6.8,4873.0,thor+the+dark+world+2013,en
Those Daring Young Men in Their Jaunty Jalopies,tt0064688,38792.0,Monte Carlo or Bust!,False,,/dxf0J1eS3aH3Kn59HVDA16ik46L.jpg,0.0,,,"Sequel to ""Those Magnificent Men In Their Flying Machines"". This time an international car rally from England to Monte Carlo provides the comedic farce.",4.336514,,,1969-04-28,,Released,6.8,10.0,those+daring+young+men+in+their+jaunty+jalopies+1969,en
Those Who Love Me Can Take the Train,tt0118834,31353.0,Ceux qui m'aiment prendront le train,False,,/fE0f8cRij3e36P5kFhiYGyA9xld.jpg,0.0,,,"Friends of painter Jean-Baptiste Emmerich gather at a Paris railroad station for a four-hour journey to Limoges, where Emmerich wanted to be buried. The dozen travelers include art historian François and his lover Louis, who develops an interest in teenage Bruno. Traveling parallel with the train is a station wagon with Jean-Baptiste's body, and this vehicle is driven by Thierry, husband of Catherine, who's on the train with their daughter. François plays a taped interview with Jean-Baptiste, revealing his sexual appeal to both men and women. Lucie is convinced that she was his main love. Also on board is his nephew, Jean-Marie and Jean-Marie's estranged wife Claire. After the funeral in ""Europe's largest cemetery,"" the story continues in the mansion of Jean-Baptiste's brother Lucien.",1.156694,,,1998-05-15,,Released,4.5,3.0,those+who+love+me+can+take+the+train+1998,fr
Thrashin',tt0092085,35371.0,Thrashin',False,,/7Z3q6FuVpRAMftv0i381rf8qIiK.jpg,0.0,,,"Corey and his band of skater buddies sometimes make mischief, but they're more interested in girls and having fun on their boards than in getting into any real trouble. Notorious enemy crew the Daggers, led by Tommy Hook, get their kicks terrorizing the locals at Venice Beach. When Corey starts dating Tommy's kid sister Chrissy, the Daggers are furious. The boys then take their beef to the ""L.A. Massacre,"" a deadly skate race down a canyon road.",7.723056,,,1986-08-29,,Released,6.5,13.0,thrashin+1986,en
Three Brothers,tt0083226,42150.0,Tre fratelli,False,,/wDkzrSoP8XWeEPYNR2J1SiEZIJz.jpg,0.0,,,"In a farmhouse in southern Italy, an old woman dies. Her husband summons their sons: from Rome, Raffaele, a judge facing a political case for which he risks assassination; from Naples, the religious and ideological Rocco, a counselor at a correctional institute for boys; from Turin, Nicola, a factory worker involved in labor disputes. Once home, each encounters the past and engages in reveries of what may come: Raffaele imagines his death, Rocco dreams of lifting the youth of Naples out of violence, drugs, and corruption, Nicola pictures embracing his estranged wife. Meanwhile, the old man and his young granddaughter explore the rhythms of the farm and grieve together.",0.576493,,,1981-03-19,,Released,6.2,8.0,three+brothers+1981,it
Three Colors: Blue,tt0108394,108.0,Trois couleurs : Bleu,False,,/ztIqf7yGmb4JRFiv2i62K6PhTQR.jpg,0.0,,,A woman struggles to find a way to live her life after the death of her husband and child.,8.843517,,,1993-01-10,,Released,7.7,311.0,three+colors+blue+1993,fr
Three Colors: Red,tt0111495,110.0,Trois couleurs : Rouge,False,,/77CFEssoKesi4zvtADEpIrSKhA3.jpg,0.0,,,Red This is the third film from the trilogy by Kieslowski. “Red” meaning brotherliness. Here Kieslowski masterly tells strange coincidentally linked stories in the most packed work.,7.832755,,,1994-05-27,,Released,7.8,246.0,three+colors+red+1994,fr
Three Colors: White,tt0111507,109.0,Trois couleurs : Blanc,False,,/xOLY69rXKwuH9JUnOE4G2HHKiW5.jpg,0.0,,,"Polish immigrant Karol Karol finds himself out of a marriage, a job and a country when his French wife, Dominique, divorces him after six months due to his impotence. Forced to leave France after losing the business they jointly owned, Karol enlists fellow Polish expatriate Mikolah to smuggle him back to their homeland.",6.5898,,,1994-01-26,,Released,7.3,218.0,three+colors+white+1994,fr
Three Days,tt0984155,25922.0,3 días (Before the Fall),False,,/hIvfgyahDeUz5oQDlY2RINQI1gh.jpg,0.0,,,"A meteorite will destroy the world in three days. For Ale (Victor Clavijo), that means 72 hours of alone time, getting as drunk as possible. But when a mysterious drifter (Eduard Fernández) appears, the self-serving Ale faces a more immediate danger. Now, he finds himself protecting his mother (Mariana Cordero) and his brother's children from his fellow man in humanity's final hours. Daniel Casadella co-stars in this thought-provoking drama.",1.014073,,,2008-04-25,,Released,6.3,13.0,three+days+2008,en
Three… Extremes,tt0420251,33908.0,"??, ???",False,,/m7gGJnVTusmcaO1cl32xr7ZpRF9.jpg,0.0,,,"“Three” is an anthology of three horror shorts from three different Asian countries.In ""Dumplings"" an aging actress wishing to reclaim her youth goes to a woman who makes dumplings that supposedly have regenerative properties; however, they contain a gruesome secret ingredient. In ""Box"" a soft spoken young woman has a bizarre recurring nightmare about being buried in a box in the snow. Searching for her long lost sister, she realizes her dreams and reality may possibly be connected. In ""The Cut"" a successful film director and his wife are kidnapped by an extra, who forces the director to play his sadistic games. If he fails, his wife’s fingers will be chopped off one by one every five minutes",4.128086,,,2004-09-02,,Released,6.7,81.0,three+extremes+2004,ko
Three Giant Men,tt0181947,58447.0,3 dev adam,False,,/6RtxP7ytjkwVlb87yl4jVnpArHy.jpg,0.0,,,"Istanbul is being terrorized by a crime wave, and the police call in American superhero Captain America and Mexican wrestler Santo to put a stop to it.",0.605245,,,1973-01-01,,Released,7.0,1.0,three+giant+men+1973,tr
Three Kingdoms: Resurrection of the Dragon,tt0882978,14538.0,???????,False,,/fLMKJ89YPr72gbvIEH7M6P1m6o4.jpg,0.0,,,"The aging Zhao embarks on his final and greatest campaign, a road to adventure that will crown his name in glory for all time.",3.86486,,,2008-04-03,,Released,6.5,36.0,three+kingdoms+resurrection+of+the+dragon+2008,en
Three Lives and Only One Death,tt0117968,55049.0,Trois vies et une seule mort,False,,/fQSUYzVwz4GwPSjo3l7kwyhWRgq.jpg,500000.0,,,"Raoul Ruiz’s enthralling thriller is made up of four intertwining stories of bizarre occurrences in Paris featuring a man who was stolen away by fairies, a professor who becomes a tramp, the lovers who inherit a chateau – and the last tale that connects all that has gone before.",1.163947,,,1996-05-15,,Released,8.0,5.0,three+lives+and+only+one+death+1996,en
Three Men and a Cradle,tt0090206,4180.0,3 hommes et un couffin,False,,/pKTAEQWl1FAA2lMHvKh0lEJX3Em.jpg,0.0,,,"Three young men (Jacques, Pierre and Michel) share an apartment in Paris, and have many girlfriends and parties. Once, during a party, a friend of Jacques' tells him he has a quite compromising package to deliver, and asks him if he can leave it discreetly at their place. Jacques agrees and, as he works as a steward, flies away for a one month trip in Japan, telling Pierre and Michel about the package. Then, one of Jacques' former girlfriends drops a baby before their door, making Pierre and Michel believing it is the package they are waiting for. Their lives are then completely changed.",2.850417,,,1985-09-18,,Released,6.4,37.0,three+men+and+a+cradle+1985,fr
Three Monkeys,tt1233381,8905.0,Üç maymun,False,,/1gfrdOvBWHyG7xn9C6r2REuk4c.jpg,0.0,,http://www.nbcfilm.com/3maymun/3maymun.php?mid=1,"A family battles against the odds to stay together when small lies grow into an extravagant cover-up. In order to avoid hardship and responsibilities that would otherwise be impossible to endure, the family chooses to ignore the truth, not to see, hear or talk about it. But does playing “Three Monkeys” invalidate the truth of its existence?",2.632026,,,2008-05-16,,Released,6.6,34.0,three+monkeys+2008,tr
Three O'Clock High,tt0094138,13339.0,Three O'Clock High,False,,/sKQVvbpiQDhltK5RljnfejTHKGL.jpg,0.0,,,"A high school nerd, Jerry Mitchell (Siemaszko) is assigned to write a piece for the school paper about new boy Buddy Revell (Tyson), who is rumored to be a psychopathic nutcase. When Jerry accidentally touches Buddy, he says that they must fight in the parking lot at 3pm. Jerry will just about do anything to avoid the confrontation",3.552005,,,1987-10-09,,Released,6.6,64.0,three+oclock+high+1987,en
Three Resurrected Drunkards,tt0063169,108512.0,Kaette kita yopparai,False,,/1W0YuEnUKCUlXA6ZYYNPOlwOrd1.jpg,0.0,,,"Three students spend their holidays at the seaside where they are mistaken for Koreans, a minority which is looked down on in Japan. The action develops into a crime story.",0.664592,,,1968-03-30,,Released,5.0,3.0,three+resurrected+drunkards+1968,ja
Three Rooms of Melancholia,tt0424272,178469.0,Melancholian 3 Huonetta,False,,/medfk16dkIbrjmZl1z0SbmkEA07.jpg,0.0,,,"A searing examination of the unrelenting Chechen conflict, observed through the prisms of a Russian military boys academy, a war-torn town and a children's refugee camp.",0.300164,,,2004-12-28,,Released,6.0,2.0,three+rooms+of+melancholia+2004,en
